"","value","Class","N","N_cumulative","cumulative_pct","Group"
"605",0.478260869565217,"2751Z",24,2155469,0.999459342911526,"Catégories représentant 5% des données"
"606",0.833333333333333,"4213A",24,2155493,0.999470471359317,"Catégories représentant 5% des données"
"607",0.476190476190476,"4711E",24,2155517,0.999481599807107,"Catégories représentant 5% des données"
"608",0.36734693877551,"1061B",23,2155540,0.999492264569573,"Catégories représentant 5% des données"
"609",0.56140350877193,"2320Z",23,2155563,0.999502929332038,"Catégories représentant 5% des données"
"610",0.644067796610169,"3103Z",23,2155586,0.999513594094504,"Catégories représentant 5% des données"
"611",0.851063829787234,"9900Z",23,2155609,0.999524258856969,"Catégories représentant 5% des données"
"612",0.580645161290323,"1511Z",21,2155630,0.999533996248786,"Catégories représentant 5% des données"
"613",0.711111111111111,"2454Z",21,2155651,0.999543733640602,"Catégories représentant 5% des données"
"614",0.372093023255814,"2811Z",21,2155672,0.999553471032419,"Catégories représentant 5% des données"
"615",0.75,"4939C",21,2155693,0.999563208424235,"Catégories représentant 5% des données"
"616",0.25,"6611Z",21,2155714,0.999572945816051,"Catégories représentant 5% des données"
"617",0.54054054054054,"8730B",21,2155735,0.999582683207868,"Catégories représentant 5% des données"
"618",0.486486486486486,"2410Z",20,2155755,0.99959195691436,"Catégories représentant 5% des données"
"619",0.808510638297872,"0127Z",19,2155774,0.999600766935527,"Catégories représentant 5% des données"
"620",0.15,"0163Z",19,2155793,0.999609576956694,"Catégories représentant 5% des données"
"621",0.372093023255814,"1721C",19,2155812,0.999618386977861,"Catégories représentant 5% des données"
"622",0.490566037735849,"2720Z",19,2155831,0.999627196999029,"Catégories représentant 5% des données"
"623",0.682926829268293,"4624Z",19,2155850,0.999636007020196,"Catégories représentant 5% des données"
"624",0.444444444444444,"2821Z",18,2155868,0.999644353356038,"Catégories représentant 5% des données"
"625",0.309859154929577,"0170Z",17,2155885,0.999652236006557,"Catégories représentant 5% des données"
"626",0.580645161290323,"1031Z",17,2155902,0.999660118657075,"Catégories représentant 5% des données"
"627",0.3125,"1412Z",17,2155919,0.999668001307593,"Catégories représentant 5% des données"
"628",0.41025641025641,"2331Z",17,2155936,0.999675883958111,"Catégories représentant 5% des données"
"629",0.391304347826087,"2529Z",17,2155953,0.999683766608629,"Catégories représentant 5% des données"
"630",0.391304347826087,"2813Z",17,2155970,0.999691649259147,"Catégories représentant 5% des données"
"631",0.347826086956522,"6130Z",17,2155987,0.999699531909665,"Catégories représentant 5% des données"
"632",0.96969696969697,"8430C",17,2156004,0.999707414560183,"Catégories représentant 5% des données"
"633",0.473684210526316,"1041B",16,2156020,0.999714833525376,"Catégories représentant 5% des données"
"634",0.48,"1051D",16,2156036,0.99972225249057,"Catégories représentant 5% des données"
"635",0.418604651162791,"1393Z",16,2156052,0.999729671455763,"Catégories représentant 5% des données"
"636",0.258064516129032,"2445Z",16,2156068,0.999737090420957,"Catégories représentant 5% des données"
"637",0.742857142857143,"2362Z",15,2156083,0.999744045700826,"Catégories représentant 5% des données"
"638",0.285714285714286,"2731Z",15,2156098,0.999751000980694,"Catégories représentant 5% des données"
"639",0.3,"8425Z",15,2156113,0.999757956260563,"Catégories représentant 5% des données"
"640",0.571428571428571,"1721A",14,2156127,0.999764447855108,"Catégories représentant 5% des données"
"641",0.785714285714286,"4213B",14,2156141,0.999770939449652,"Catégories représentant 5% des données"
"642",0.382978723404255,"6520Z",14,2156155,0.999777431044196,"Catégories représentant 5% des données"
"643",0.181818181818182,"0899Z",13,2156168,0.999783458953416,"Catégories représentant 5% des données"
"644",0.5,"0910Z",13,2156181,0.999789486862636,"Catégories représentant 5% des données"
"645",0.413793103448276,"8423Z",13,2156194,0.999795514771855,"Catégories représentant 5% des données"
"646",0.6,"0610Z",12,2156206,0.99980107899575,"Catégories représentant 5% des données"
"647",0.461538461538462,"2364Z",12,2156218,0.999806643219645,"Catégories représentant 5% des données"
"648",0.8,"2446Z",11,2156229,0.999811743758216,"Catégories représentant 5% des données"
"649",0.0740740740740741,"2530Z",11,2156240,0.999816844296786,"Catégories représentant 5% des données"
"650",0.342857142857143,"2814Z",11,2156251,0.999821944835357,"Catégories représentant 5% des données"
"651",0.428571428571429,"3020Z",11,2156262,0.999827045373927,"Catégories représentant 5% des données"
"652",0.368421052631579,"4950Z",11,2156273,0.999832145912498,"Catégories représentant 5% des données"
"653",0.444444444444444,"8720B",11,2156284,0.999837246451068,"Catégories représentant 5% des données"
"654",0.470588235294118,"1724Z",10,2156294,0.999841883304314,"Catégories représentant 5% des données"
"655",0.315789473684211,"1811Z",10,2156304,0.99984652015756,"Catégories représentant 5% des données"
"656",0.193548387096774,"3099Z",10,2156314,0.999851157010806,"Catégories représentant 5% des données"
"657",0.25,"1395Z",9,2156323,0.999855330178728,"Catégories représentant 5% des données"
"658",0.235294117647059,"2211Z",9,2156332,0.999859503346649,"Catégories représentant 5% des données"
"659",0.5,"2451Z",9,2156341,0.99986367651457,"Catégories représentant 5% des données"
"660",0.526315789473684,"2592Z",9,2156350,0.999867849682491,"Catégories représentant 5% des données"
"661",0.333333333333333,"2815Z",9,2156359,0.999872022850413,"Catégories représentant 5% des données"
"662",0.4,"2899A",9,2156368,0.999876196018334,"Catégories représentant 5% des données"
"663",0.285714285714286,"1062Z",8,2156376,0.999879905500931,"Catégories représentant 5% des données"
"664",0.375,"1081Z",8,2156384,0.999883614983528,"Catégories représentant 5% des données"
"665",0.19047619047619,"1107A",8,2156392,0.999887324466124,"Catégories représentant 5% des données"
"666",0.285714285714286,"1431Z",8,2156400,0.999891033948721,"Catégories représentant 5% des données"
"667",0.285714285714286,"1622Z",8,2156408,0.999894743431318,"Catégories représentant 5% des données"
"668",0.142857142857143,"2013B",8,2156416,0.999898452913915,"Catégories représentant 5% des données"
"669",0.714285714285714,"2351Z",8,2156424,0.999902162396511,"Catégories représentant 5% des données"
"670",0.75,"2352Z",8,2156432,0.999905871879108,"Catégories représentant 5% des données"
"671",0.111111111111111,"2452Z",8,2156440,0.999909581361705,"Catégories représentant 5% des données"
"672",0.363636363636364,"2894Z",8,2156448,0.999913290844301,"Catégories représentant 5% des données"
"673",0.285714285714286,"2896Z",8,2156456,0.999917000326898,"Catégories représentant 5% des données"
"674",0.0952380952380952,"0164Z",7,2156463,0.99992024612417,"Catégories représentant 5% des données"
"675",0.428571428571429,"1420Z",7,2156470,0.999923491921442,"Catégories représentant 5% des données"
"676",0.4,"1920Z",7,2156477,0.999926737718715,"Catégories représentant 5% des données"
"677",0.470588235294118,"2012Z",7,2156484,0.999929983515987,"Catégories représentant 5% des données"
"678",0.125,"2443Z",7,2156491,0.999933229313259,"Catégories représentant 5% des données"
"679",0.352941176470588,"2823Z",7,2156498,0.999936475110531,"Catégories représentant 5% des données"
"680",0.705882352941176,"0112Z",6,2156504,0.999939257222479,"Catégories représentant 5% des données"
"681",0.333333333333333,"0990Z",6,2156510,0.999942039334426,"Catégories représentant 5% des données"
"682",0.352941176470588,"2052Z",6,2156516,0.999944821446374,"Catégories représentant 5% des données"
"683",0.380952380952381,"2441Z",6,2156522,0.999947603558321,"Catégories représentant 5% des données"
"684",0.285714285714286,"2594Z",6,2156528,0.999950385670269,"Catégories représentant 5% des données"
"685",0.461538461538462,"6411Z",6,2156534,0.999953167782216,"Catégories représentant 5% des données"
"686",1,"2013A",5,2156539,0.999955486208839,"Catégories représentant 5% des données"
"687",0.5,"2051Z",5,2156544,0.999957804635462,"Catégories représentant 5% des données"
"688",0.444444444444444,"2342Z",5,2156549,0.999960123062085,"Catégories représentant 5% des données"
"689",0.25,"4612A",5,2156554,0.999962441488708,"Catégories représentant 5% des données"
"690",NA,"0710Z",4,2156558,0.999964296230006,"Catégories représentant 5% des données"
"691",0.666666666666667,"1106Z",4,2156562,0.999966150971305,"Catégories représentant 5% des données"
"692",0.5,"1711Z",4,2156566,0.999968005712603,"Catégories représentant 5% des données"
"693",0.857142857142857,"2017Z",4,2156570,0.999969860453902,"Catégories représentant 5% des données"
"694",0.5,"2444Z",4,2156574,0.9999717151952,"Catégories représentant 5% des données"
"695",NA,"2591Z",4,2156578,0.999973569936498,"Catégories représentant 5% des données"
"696",0.5,"3291Z",4,2156582,0.999975424677797,"Catégories représentant 5% des données"
"697",0.888888888888889,"3512Z",4,2156586,0.999977279419095,"Catégories représentant 5% des données"
"698",0.4,"6530Z",4,2156590,0.999979134160393,"Catégories représentant 5% des données"
"699",0.75,"0115Z",3,2156593,0.999980525216367,"Catégories représentant 5% des données"
"700",0.666666666666667,"1051B",3,2156596,0.999981916272341,"Catégories représentant 5% des données"
"701",0.166666666666667,"2311Z",3,2156599,0.999983307328315,"Catégories représentant 5% des données"
"702",0.222222222222222,"2391Z",3,2156602,0.999984698384288,"Catégories représentant 5% des données"
"703",0.166666666666667,"2680Z",3,2156605,0.999986089440262,"Catégories représentant 5% des données"
"704",NA,"2824Z",3,2156608,0.999987480496236,"Catégories représentant 5% des données"
"705",NA,"2891Z",3,2156611,0.99998887155221,"Catégories représentant 5% des données"
"706",0.666666666666667,"2895Z",3,2156614,0.999990262608184,"Catégories représentant 5% des données"
"707",0.285714285714286,"0891Z",2,2156616,0.999991189978833,"Catégories représentant 5% des données"
"708",0.666666666666667,"2060Z",2,2156618,0.999992117349482,"Catégories représentant 5% des données"
"709",NA,"2314Z",2,2156620,0.999993044720131,"Catégories représentant 5% des données"
"710",0.5,"2431Z",2,2156622,0.99999397209078,"Catégories représentant 5% des données"
"711",0.5,"8424Z",2,2156624,0.999994899461429,"Catégories représentant 5% des données"
"712",0.5,"8690C",2,2156626,0.999995826832079,"Catégories représentant 5% des données"
"713",NA,"0510Z",1,2156627,0.999996290517403,"Catégories représentant 5% des données"
"714",NA,"0620Z",1,2156628,0.999996754202728,"Catégories représentant 5% des données"
"715",NA,"0892Z",1,2156629,0.999997217888052,"Catégories représentant 5% des données"
"716",0.666666666666667,"2343Z",1,2156630,0.999997681573377,"Catégories représentant 5% des données"
"717",0.5,"2344Z",1,2156631,0.999998145258702,"Catégories représentant 5% des données"
"718",NA,"2365Z",1,2156632,0.999998608944026,"Catégories représentant 5% des données"
"719",0.666666666666667,"2432Z",1,2156633,0.999999072629351,"Catégories représentant 5% des données"
"720",0.666666666666667,"3040Z",1,2156634,0.999999536314675,"Catégories représentant 5% des données"
"721",0.5,"8422Z",1,2156635,1,"Catégories représentant 5% des données"
